9_top2_c  Dro:0.000  Ra:1.520  RGE:28.97  RGT:27.61  Vol: 37387.  Chi:0.584
  0.000000E+00  0.713894E+00  0.243200E-01  0.875402E+01
  0.200000E-02  0.713894E+00  0.243200E-01  0.874264E+01
  0.400000E-02  0.713894E+00  0.243200E-01  0.871109E+01
  0.600000E-02  0.713894E+00  0.243200E-01  0.865947E+01
  0.800000E-02  0.713894E+00  0.243200E-01  0.858802E+01
  0.100000E-01  0.713894E+00  0.243200E-01  0.849712E+01
  0.120000E-01  0.713894E+00  0.243200E-01  0.838736E+01
  0.140000E-01  0.713894E+00  0.243200E-01  0.825977E+01
  0.160000E-01  0.713894E+00  0.243200E-01  0.811554E+01
  0.180000E-01  0.713894E+00  0.243200E-01  0.795596E+01
  0.200000E-01  0.713894E+00  0.243200E-01  0.778235E+01
  0.220000E-01  0.713894E+00  0.243200E-01  0.759612E+01
  0.240000E-01  0.713894E+00  0.243200E-01  0.739881E+01
  0.260000E-01  0.713894E+00  0.243200E-01  0.719196E+01
  0.280000E-01  0.713894E+00  0.243200E-01  0.697711E+01
  0.290000E-01  0.713894E+01  0.243200E+00  0.686716E+01
  0.300000E-01  0.698994E+01  0.233200E+00  0.675576E+01
  0.310000E-01  0.676994E+01  0.232900E+00  0.664310E+01
  0.320000E-01  0.661794E+01  0.231400E+00  0.652938E+01
  0.330000E-01  0.654894E+01  0.221300E+00  0.641479E+01
  0.340000E-01  0.643494E+01  0.219000E+00  0.629954E+01
  0.350000E-01  0.629694E+01  0.215100E+00  0.618380E+01
  0.360000E-01  0.618494E+01  0.211300E+00  0.606775E+01
  0.370000E-01  0.604394E+01  0.205900E+00  0.595157E+01
  0.380000E-01  0.593394E+01  0.204000E+00  0.583541E+01
  0.390000E-01  0.575094E+01  0.199700E+00  0.571943E+01
  0.400000E-01  0.557394E+01  0.197000E+00  0.560379E+01
  0.410000E-01  0.547494E+01  0.192300E+00  0.548862E+01
  0.420000E-01  0.534294E+01  0.189200E+00  0.537407E+01
  0.430000E-01  0.516994E+01  0.183500E+00  0.526030E+01
  0.440000E-01  0.499894E+01  0.182600E+00  0.514743E+01
  0.450000E-01  0.493494E+01  0.180800E+00  0.503559E+01
  0.460000E-01  0.479994E+01  0.178500E+00  0.492491E+01
