   sExp  |  iExp |  Err | iFit(+Const) | Chi^2=   2.863
 0.00687   0.187600E+03   0.487400E+02   0.197708E+03
 0.00779   0.188000E+03   0.764800E+02   0.197084E+03
 0.00870   0.175000E+03   0.545800E+02   0.196389E+03
 0.00962   0.190400E+03   0.349100E+02   0.195622E+03
 0.01053   0.196700E+03   0.229700E+02   0.194785E+03
 0.01145   0.202700E+03   0.164700E+02   0.193871E+03
 0.01236   0.209300E+03   0.128400E+02   0.192897E+03
 0.01327   0.197500E+03   0.973500E+01   0.191856E+03
 0.01419   0.196800E+03   0.815000E+01   0.190736E+03
 0.01510   0.196100E+03   0.696900E+01   0.189561E+03
 0.01602   0.197200E+03   0.619800E+01   0.188308E+03
 0.01693   0.190500E+03   0.536800E+01   0.187005E+03
 0.01785   0.191100E+03   0.465900E+01   0.185624E+03
 0.01876   0.191200E+03   0.454800E+01   0.184198E+03
 0.01967   0.190300E+03   0.393000E+01   0.182712E+03
 0.02059   0.186800E+03   0.381700E+01   0.181151E+03
 0.02150   0.182200E+03   0.362200E+01   0.179550E+03
 0.02242   0.182000E+03   0.351300E+01   0.177877E+03
 0.02333   0.180000E+03   0.348200E+01   0.176169E+03
 0.02424   0.174800E+03   0.332400E+01   0.174412E+03
 0.02516   0.176600E+03   0.327900E+01   0.172587E+03
 0.02607   0.172800E+03   0.315900E+01   0.170737E+03
 0.02699   0.166800E+03   0.299400E+01   0.168822E+03
 0.02790   0.167700E+03   0.288000E+01   0.166888E+03
 0.02882   0.168700E+03   0.278300E+01   0.164893E+03
 0.02973   0.167400E+03   0.268900E+01   0.162885E+03
 0.03064   0.165000E+03   0.258300E+01   0.160842E+03
 0.03156   0.158200E+03   0.254400E+01   0.158745E+03
 0.03247   0.153600E+03   0.252800E+01   0.156642E+03
 0.03339   0.150100E+03   0.245400E+01   0.154488E+03
 0.03430   0.150800E+03   0.251600E+01   0.152333E+03
 0.03522   0.145100E+03   0.248600E+01   0.150132E+03
 0.03613   0.149700E+03   0.248800E+01   0.147935E+03
 0.03704   0.149200E+03   0.247300E+01   0.145719E+03
 0.03796   0.140300E+03   0.246200E+01   0.143464E+03
 0.03887   0.139400E+03   0.240400E+01   0.141219E+03
 0.03979   0.143600E+03   0.236300E+01   0.138937E+03
