   sExp  |  iExp |  Err | iFit(+Const) | Chi^2=   1.942
 0.01419   0.734700E+03   0.921000E+01   0.716088E+03
 0.01510   0.713400E+03   0.758600E+01   0.703296E+03
 0.01602   0.693100E+03   0.131500E+02   0.689915E+03
 0.01693   0.690700E+03   0.550900E+01   0.676295E+03
 0.01785   0.672200E+03   0.460700E+01   0.662195E+03
 0.01876   0.654100E+03   0.433100E+01   0.647977E+03
 0.01967   0.641600E+03   0.123600E+02   0.633541E+03
 0.02059   0.632400E+03   0.517600E+01   0.618778E+03
 0.02150   0.609500E+03   0.463900E+01   0.604058E+03
 0.02242   0.584600E+03   0.390700E+01   0.589111E+03
 0.02333   0.569500E+03   0.335200E+01   0.574317E+03
 0.02424   0.560400E+03   0.324700E+01   0.559565E+03
 0.02516   0.546900E+03   0.313300E+01   0.544739E+03
 0.02607   0.535500E+03   0.295000E+01   0.530207E+03
 0.02699   0.517700E+03   0.289300E+01   0.515689E+03
 0.02790   0.503200E+03   0.281300E+01   0.501536E+03
 0.02882   0.487300E+03   0.267800E+01   0.487469E+03
 0.02973   0.468800E+03   0.260700E+01   0.473823E+03
 0.03064   0.455400E+03   0.254100E+01   0.460468E+03
 0.03156   0.442900E+03   0.248800E+01   0.447286E+03
 0.03247   0.429400E+03   0.248400E+01   0.434581E+03
 0.03339   0.418600E+03   0.240100E+01   0.422088E+03
 0.03430   0.410400E+03   0.242300E+01   0.410091E+03
 0.03522   0.396900E+03   0.239400E+01   0.398335E+03
 0.03613   0.383100E+03   0.240300E+01   0.387083E+03
 0.03704   0.370700E+03   0.238100E+01   0.376211E+03
 0.03796   0.364200E+03   0.236300E+01   0.365610E+03
 0.03887   0.359800E+03   0.235900E+01   0.355512E+03
 0.03979   0.349500E+03   0.230800E+01   0.345698E+03
 0.04070   0.340300E+03   0.222200E+01   0.336380E+03
 0.04161   0.332300E+03   0.215500E+01   0.327448E+03
 0.04253   0.321600E+03   0.211800E+01   0.318808E+03
 0.04344   0.311100E+03   0.207600E+01   0.310632E+03
 0.04436   0.304300E+03   0.200100E+01   0.302718E+03
 0.04527   0.295600E+03   0.194000E+01   0.295219E+03
 0.04619   0.290800E+03   0.193500E+01   0.287952E+03
 0.04710   0.287100E+03   0.190200E+01   0.281057E+03
 0.04801   0.278700E+03   0.191300E+01   0.274437E+03
 0.04893   0.274600E+03   0.192800E+01   0.268009E+03
 0.04984   0.269700E+03   0.194700E+01   0.261898E+03
 0.05076   0.261600E+03   0.192400E+01   0.255955E+03
 0.05167   0.254800E+03   0.194200E+01   0.250298E+03
 0.05259   0.249500E+03   0.193600E+01   0.244790E+03
 0.05350   0.245900E+03   0.191000E+01   0.239537E+03
 0.05441   0.236900E+03   0.191200E+01   0.234463E+03
 0.05533   0.231500E+03   0.185600E+01   0.229500E+03
 0.05624   0.225900E+03   0.182700E+01   0.224743E+03
 0.05716   0.222800E+03   0.180800E+01   0.220072E+03
 0.05807   0.219300E+03   0.178300E+01   0.215579E+03
 0.05898   0.214200E+03   0.176800E+01   0.211199E+03
 0.05990   0.208300E+03   0.173100E+01   0.206877E+03
 0.06081   0.204200E+03   0.170300E+01   0.202696E+03
 0.06173   0.200000E+03   0.166000E+01   0.198555E+03
 0.06264   0.195400E+03   0.162900E+01   0.194536E+03
 0.06356   0.192100E+03   0.163700E+01   0.190543E+03
 0.06447   0.186800E+03   0.160700E+01   0.186660E+03
 0.06538   0.182300E+03   0.161700E+01   0.182843E+03
 0.06630   0.179400E+03   0.162100E+01   0.179050E+03
