7_top1_c  Dro:0.005  Ra:1.740  RGE:29.23  RGT:29.54  Vol: 37195.  Chi:0.369
  0.000000E+00  0.699069E+00  0.243200E-01  0.915328E+01
  0.200000E-02  0.699069E+00  0.243200E-01  0.913975E+01
  0.400000E-02  0.699069E+00  0.243200E-01  0.910204E+01
  0.600000E-02  0.699069E+00  0.243200E-01  0.904033E+01
  0.800000E-02  0.699069E+00  0.243200E-01  0.895498E+01
  0.100000E-01  0.699069E+00  0.243200E-01  0.884653E+01
  0.120000E-01  0.699069E+00  0.243200E-01  0.871579E+01
  0.140000E-01  0.699069E+00  0.243200E-01  0.856410E+01
  0.160000E-01  0.699069E+00  0.243200E-01  0.839300E+01
  0.180000E-01  0.699069E+00  0.243200E-01  0.820413E+01
  0.200000E-01  0.699069E+00  0.243200E-01  0.799921E+01
  0.220000E-01  0.699069E+00  0.243200E-01  0.778006E+01
  0.240000E-01  0.699069E+00  0.243200E-01  0.754868E+01
  0.260000E-01  0.699069E+00  0.243200E-01  0.730708E+01
  0.280000E-01  0.699069E+00  0.243200E-01  0.705726E+01
  0.290000E-01  0.699069E+01  0.243200E+00  0.692986E+01
  0.300000E-01  0.684169E+01  0.233200E+00  0.680111E+01
  0.310000E-01  0.662169E+01  0.232900E+00  0.667126E+01
  0.320000E-01  0.646969E+01  0.231400E+00  0.654054E+01
  0.330000E-01  0.640069E+01  0.221300E+00  0.640922E+01
  0.340000E-01  0.628669E+01  0.219000E+00  0.627755E+01
  0.350000E-01  0.614869E+01  0.215100E+00  0.614576E+01
  0.360000E-01  0.603669E+01  0.211300E+00  0.601407E+01
  0.370000E-01  0.589569E+01  0.205900E+00  0.588268E+01
  0.380000E-01  0.578569E+01  0.204000E+00  0.575181E+01
  0.390000E-01  0.560269E+01  0.199700E+00  0.562164E+01
  0.400000E-01  0.542569E+01  0.197000E+00  0.549235E+01
  0.410000E-01  0.532669E+01  0.192300E+00  0.536410E+01
  0.420000E-01  0.519469E+01  0.189200E+00  0.523709E+01
  0.430000E-01  0.502169E+01  0.183500E+00  0.511148E+01
  0.440000E-01  0.485069E+01  0.182600E+00  0.498745E+01
  0.450000E-01  0.478669E+01  0.180800E+00  0.486515E+01
  0.460000E-01  0.465169E+01  0.178500E+00  0.474469E+01
  0.470000E-01  0.465569E+01  0.178400E+00  0.462622E+01
  0.480000E-01  0.444969E+01  0.203200E+00  0.450984E+01
  0.490000E-01  0.433269E+01  0.178800E+00  0.439564E+01
  0.502500E-01  0.425369E+01  0.134900E+00  0.425609E+01
  0.520000E-01  0.404669E+01  0.126600E+00  0.406695E+01
  0.540000E-01  0.386269E+01  0.121300E+00  0.386010E+01
  0.560000E-01  0.367969E+01  0.117200E+00  0.366352E+01
  0.580000E-01  0.348669E+01  0.114500E+00  0.347743E+01
  0.600000E-01  0.341069E+01  0.110600E+00  0.330196E+01
  0.620000E-01  0.316069E+01  0.111800E+00  0.313705E+01
  0.640000E-01  0.302769E+01  0.110900E+00  0.298242E+01
  0.660000E-01  0.290169E+01  0.111300E+00  0.283775E+01
  0.680000E-01  0.272269E+01  0.115300E+00  0.270265E+01
  0.700000E-01  0.263669E+01  0.116300E+00  0.257676E+01
  0.720000E-01  0.241969E+01  0.115300E+00  0.245965E+01
  0.740000E-01  0.243569E+01  0.112500E+00  0.235067E+01
  0.760000E-01  0.224069E+01  0.111500E+00  0.224914E+01
  0.780000E-01  0.212569E+01  0.113900E+00  0.215449E+01
  0.800000E-01  0.204669E+01  0.110900E+00  0.206617E+01
  0.820000E-01  0.200569E+01  0.107900E+00  0.198366E+01
  0.840000E-01  0.198769E+01  0.107000E+00  0.190635E+01
  0.860000E-01  0.184369E+01  0.104500E+00  0.183369E+01
  0.880000E-01  0.178269E+01  0.103700E+00  0.176517E+01
  0.900000E-01  0.170869E+01  0.102100E+00  0.170035E+01
  0.920000E-01  0.165069E+01  0.100400E+00  0.163881E+01
  0.940000E-01  0.163569E+01  0.998900E-01  0.158024E+01
  0.960000E-01  0.155369E+01  0.124400E+00  0.152434E+01
  0.980000E-01  0.147969E+01  0.981100E-01  0.147084E+01
  0.100800E+00  0.142769E+01  0.658100E-01  0.139955E+01
  0.105000E+00  0.126169E+01  0.593000E-01  0.129968E+01
  0.110000E+00  0.120469E+01  0.620100E-01  0.119112E+01
  0.115000E+00  0.107369E+01  0.600700E-01  0.109316E+01
  0.120000E+00  0.100469E+01  0.581500E-01  0.100595E+01
  0.125000E+00  0.935687E+00  0.570500E-01  0.929539E+00
  0.130000E+00  0.875687E+00  0.585900E-01  0.863658E+00
  0.135000E+00  0.794687E+00  0.593600E-01  0.807707E+00
  0.140000E+00  0.790687E+00  0.600400E-01  0.760309E+00
  0.145000E+00  0.689387E+00  0.598700E-01  0.719955E+00
  0.150000E+00  0.673287E+00  0.588000E-01  0.684703E+00
  0.155000E+00  0.632987E+00  0.584600E-01  0.652757E+00
  0.160000E+00  0.596387E+00  0.580200E-01  0.622540E+00
  0.165000E+00  0.549787E+00  0.574900E-01  0.592807E+00
  0.170000E+00  0.520887E+00  0.612700E-01  0.562891E+00
  0.175000E+00  0.509187E+00  0.643200E-01  0.532462E+00
  0.180000E+00  0.477087E+00  0.656100E-01  0.501706E+00
  0.185000E+00  0.443487E+00  0.659700E-01  0.470987E+00
  0.190000E+00  0.413287E+00  0.663000E-01  0.440911E+00
  0.195000E+00  0.438187E+00  0.666800E-01  0.412063E+00
  0.200000E+00  0.417487E+00  0.665600E-01  0.385020E+00
  0.205000E+00  0.354987E+00  0.669400E-01  0.360238E+00
  0.210000E+00  0.357887E+00  0.667200E-01  0.338061E+00
  0.215000E+00  0.344287E+00  0.685600E-01  0.318720E+00
  0.220000E+00  0.297487E+00  0.787100E-01  0.302319E+00
  0.225000E+00  0.353087E+00  0.865900E-01  0.288892E+00
  0.230000E+00  0.335387E+00  0.950600E-01  0.278358E+00
  0.235000E+00  0.265987E+00  0.105700E+00  0.270599E+00
  0.240000E+00  0.305387E+00  0.120300E+00  0.265353E+00
  0.245000E+00  0.257287E+00  0.134900E+00  0.262335E+00
  0.250000E+00  0.307387E+00  0.136200E+00  0.261118E+00
  0.255000E+00  0.278787E+00  0.140000E+00  0.261250E+00
  0.260000E+00  0.268487E+00  0.153000E+00  0.262219E+00
  0.265000E+00  0.217487E+00  0.181800E+00  0.263516E+00
