  0.8000E-01  0.2320E+01  0.1109E+00  0.2359E+01  0.2359E+01
  0.8200E-01  0.2279E+01  0.1079E+00  0.2275E+01  0.2275E+01
  0.8400E-01  0.2261E+01  0.1070E+00  0.2196E+01  0.2196E+01
  0.8600E-01  0.2117E+01  0.1045E+00  0.2121E+01  0.2121E+01
  0.8800E-01  0.2056E+01  0.1037E+00  0.2051E+01  0.2051E+01
  0.9000E-01  0.1982E+01  0.1021E+00  0.1984E+01  0.1984E+01
  0.9200E-01  0.1924E+01  0.1004E+00  0.1920E+01  0.1920E+01
  0.9400E-01  0.1909E+01  0.9989E-01  0.1860E+01  0.1860E+01
  0.9600E-01  0.1827E+01  0.1244E+00  0.1802E+01  0.1802E+01
  0.9800E-01  0.1753E+01  0.9811E-01  0.1747E+01  0.1747E+01
  0.1008E+00  0.1701E+01  0.6581E-01  0.1675E+01  0.1675E+01
  0.1050E+00  0.1535E+01  0.5930E-01  0.1572E+01  0.1572E+01
  0.1100E+00  0.1478E+01  0.6201E-01  0.1463E+01  0.1463E+01
  0.1150E+00  0.1347E+01  0.6007E-01  0.1366E+01  0.1366E+01
  0.1200E+00  0.1278E+01  0.5815E-01  0.1280E+01  0.1280E+01
  0.1250E+00  0.1209E+01  0.5705E-01  0.1205E+01  0.1205E+01
  0.1300E+00  0.1149E+01  0.5859E-01  0.1139E+01  0.1139E+01
  0.1350E+00  0.1068E+01  0.5936E-01  0.1082E+01  0.1082E+01
  0.1400E+00  0.1064E+01  0.6004E-01  0.1031E+01  0.1031E+01
  0.1450E+00  0.9627E+00  0.5987E-01  0.9858E+00  0.9858E+00
  0.1500E+00  0.9466E+00  0.5880E-01  0.9446E+00  0.9446E+00
  0.1550E+00  0.9063E+00  0.5846E-01  0.9064E+00  0.9064E+00
  0.1600E+00  0.8697E+00  0.5802E-01  0.8705E+00  0.8705E+00
  0.1650E+00  0.8231E+00  0.5749E-01  0.8367E+00  0.8367E+00
  0.1700E+00  0.7942E+00  0.6127E-01  0.8048E+00  0.8048E+00
  0.1750E+00  0.7825E+00  0.6432E-01  0.7751E+00  0.7751E+00
  0.1800E+00  0.7504E+00  0.6561E-01  0.7476E+00  0.7476E+00
  0.1850E+00  0.7168E+00  0.6597E-01  0.7225E+00  0.7225E+00
  0.1900E+00  0.6866E+00  0.6630E-01  0.6995E+00  0.6995E+00
  0.1950E+00  0.7115E+00  0.6668E-01  0.6784E+00  0.6784E+00
  0.2000E+00  0.6908E+00  0.6656E-01  0.6586E+00  0.6586E+00
  0.2050E+00  0.6283E+00  0.6694E-01  0.6397E+00  0.6397E+00
  0.2100E+00  0.6312E+00  0.6672E-01  0.6211E+00  0.6211E+00
  0.2150E+00  0.6176E+00  0.6856E-01  0.6025E+00  0.6025E+00
  0.2200E+00  0.5708E+00  0.7871E-01  0.5836E+00  0.5836E+00
  0.2250E+00  0.6264E+00  0.8659E-01  0.5644E+00  0.5644E+00
  0.2300E+00  0.6087E+00  0.9506E-01  0.5450E+00  0.5450E+00
  0.2350E+00  0.5393E+00  0.1057E+00  0.5256E+00  0.5256E+00
  0.2400E+00  0.5787E+00  0.1203E+00  0.5065E+00  0.5065E+00
  0.2450E+00  0.5306E+00  0.1349E+00  0.4879E+00  0.4879E+00
  0.2500E+00  0.5807E+00  0.1362E+00  0.4701E+00  0.4701E+00
  0.2550E+00  0.5521E+00  0.1400E+00  0.4531E+00  0.4531E+00
  0.2600E+00  0.5418E+00  0.1530E+00  0.4369E+00  0.4369E+00
  0.2650E+00  0.4908E+00  0.1818E+00  0.4213E+00  0.4213E+00
